,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month,Year,Quarter
9223,4/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,11,2018,Quarter4
9224,4/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,11,2018,Quarter4
9225,4/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,11,2018,Quarter4
9226,4/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,11,2018,Quarter4
9227,19/03/2018,Standard Class,GZ-14545,George Zrebassa,Corporate,Los Angeles,California,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,3,2018,Quarter1
9228,3/11/2015,Same Day,TC-21535,Tracy Collins,Home Office,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,11,2015,Quarter4
9229,23/07/2018,First Class,TB-21520,Tracy Blumstein,Consumer,Los Angeles,California,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,7,2018,Quarter3
9230,23/07/2018,First Class,TB-21520,Tracy Blumstein,Consumer,Los Angeles,California,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,7,2018,Quarter3
9231,27/12/2015,Standard Class,RP-19390,Resi Pölking,Consumer,Phoenix,Arizona,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,12,2015,Quarter4
9232,2/9/2017,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,2017,Quarter3
9233,2/9/2017,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,9,2017,Quarter3
9234,2/9/2017,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,9,2017,Quarter3
9235,2/9/2017,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,9,2017,Quarter3
9236,2/9/2017,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,9,2017,Quarter3
9237,2/9/2017,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,9,2017,Quarter3
9238,11/2/2018,First Class,MM-17260,Magdelene Morse,Consumer,Columbus,Ohio,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,2018,Quarter1
9239,27/10/2018,Standard Class,NB-18655,Nona Balk,Corporate,Tallahassee,Florida,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,10,2018,Quarter4
9240,27/10/2018,Standard Class,NB-18655,Nona Balk,Corporate,Tallahassee,Florida,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,10,2018,Quarter4
9241,27/10/2018,Standard Class,NB-18655,Nona Balk,Corporate,Tallahassee,Florida,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,10,2018,Quarter4
9242,9/7/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,7,2015,Quarter3
9243,9/7/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,7,2015,Quarter3
9244,9/7/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,7,2015,Quarter3
9245,9/7/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,7,2015,Quarter3
9246,22/05/2018,Standard Class,VF-21715,Vicky Freymann,Home Office,San Francisco,California,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,5,2018,Quarter2
9247,22/05/2018,Standard Class,VF-21715,Vicky Freymann,Home Office,San Francisco,California,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,5,2018,Quarter2
9248,10/11/2017,Standard Class,SW-20275,Scott Williamson,Consumer,New York City,New York,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,11,2017,Quarter4
9249,10/11/2017,Standard Class,SW-20275,Scott Williamson,Consumer,New York City,New York,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,11,2017,Quarter4
9250,2/12/2017,Standard Class,PW-19030,Pauline Webber,Corporate,Marion,Iowa,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,12,2017,Quarter4
9251,2/3/2018,Standard Class,KD-16615,Ken Dana,Corporate,Los Angeles,California,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,3,2018,Quarter1
9252,23/09/2018,Second Class,DO-13645,Doug O'Connell,Consumer,Pine Bluff,Arkansas,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,9,2018,Quarter3
9253,23/09/2018,Second Class,DO-13645,Doug O'Connell,Consumer,Pine Bluff,Arkansas,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,9,2018,Quarter3
9254,11/2/2015,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,2,2015,Quarter1
9255,11/2/2015,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,2,2015,Quarter1
9256,11/2/2015,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,2015,Quarter1
9257,11/2/2015,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,2,2015,Quarter1
9258,11/2/2015,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,2,2015,Quarter1
9259,11/2/2015,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,2015,Quarter1
9260,11/11/2018,Second Class,JL-15505,Jeremy Lonsdale,Consumer,Aberdeen,South Dakota,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,11,2018,Quarter4
9261,2/9/2018,Same Day,SU-20665,Stephanie Ulpright,Home Office,Seattle,Washington,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,9,2018,Quarter3
9262,9/10/2016,Standard Class,FM-14380,Fred McMath,Consumer,Detroit,Michigan,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,10,2016,Quarter4
9263,9/10/2016,Standard Class,FM-14380,Fred McMath,Consumer,Detroit,Michigan,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,10,2016,Quarter4
9264,24/11/2018,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Memphis,Tennessee,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,11,2018,Quarter4
9265,24/11/2018,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Memphis,Tennessee,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,11,2018,Quarter4
9266,8/2/2015,First Class,NM-18445,Nathan Mautz,Home Office,North Las Vegas,Nevada,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,2015,Quarter1
9267,25/09/2016,Same Day,CS-11950,Carlos Soltero,Consumer,Freeport,New York,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,9,2016,Quarter3
9268,25/09/2016,Same Day,CS-11950,Carlos Soltero,Consumer,Freeport,New York,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,9,2016,Quarter3
9269,21/08/2018,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,8,2018,Quarter3
9270,21/08/2018,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,8,2018,Quarter3
9271,12/5/2017,Standard Class,HM-14860,Harry Marie,Corporate,New York City,New York,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,5,2017,Quarter2
9272,12/5/2017,Standard Class,HM-14860,Harry Marie,Corporate,New York City,New York,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,5,2017,Quarter2
9273,2/9/2018,Standard Class,AH-10210,Alan Hwang,Consumer,Henderson,Kentucky,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,9,2018,Quarter3
9274,10/10/2015,Same Day,FC-14335,Fred Chung,Corporate,Albuquerque,New Mexico,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,10,2015,Quarter4
9275,26/05/2017,Second Class,CP-12085,Cathy Prescott,Corporate,Delray Beach,Florida,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,5,2017,Quarter2
9276,26/05/2017,Second Class,CP-12085,Cathy Prescott,Corporate,Delray Beach,Florida,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,5,2017,Quarter2
9277,1/12/2018,Standard Class,SC-20305,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,12,2018,Quarter4
9278,1/12/2018,Standard Class,SC-20305,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,12,2018,Quarter4
9279,1/12/2018,Standard Class,SC-20305,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,12,2018,Quarter4
9280,20/09/2017,Standard Class,HJ-14875,Heather Jas,Home Office,Seattle,Washington,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,9,2017,Quarter3
9281,11/9/2018,Standard Class,CB-12025,Cassandra Brandow,Consumer,Richmond,Virginia,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,9,2018,Quarter3
9282,30/12/2017,Standard Class,EH-14185,Evan Henry,Consumer,West Palm Beach,Florida,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,12,2017,Quarter4
9283,2/9/2018,Second Class,LW-17215,Luke Weiss,Consumer,Fort Collins,Colorado,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,9,2018,Quarter3
9284,18/11/2015,Standard Class,MK-17905,Michael Kennedy,Corporate,Franklin,Wisconsin,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,11,2015,Quarter4
9285,21/11/2016,First Class,JH-15820,John Huston,Consumer,Monroe,North Carolina,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,11,2016,Quarter4
9286,19/06/2018,Standard Class,DB-13270,Deborah Brumfield,Home Office,Dallas,Texas,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,6,2018,Quarter2
9287,19/06/2018,Standard Class,DB-13270,Deborah Brumfield,Home Office,Dallas,Texas,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,6,2018,Quarter2
9288,30/11/2018,First Class,TB-21625,Trudy Brown,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,11,2018,Quarter4
9289,23/04/2015,Second Class,NM-18445,Nathan Mautz,Home Office,San Francisco,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,4,2015,Quarter2
9290,23/09/2015,First Class,TT-21220,Thomas Thornton,Consumer,Dover,Delaware,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,9,2015,Quarter3
9291,23/09/2015,First Class,TT-21220,Thomas Thornton,Consumer,Dover,Delaware,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,9,2015,Quarter3
9292,2/3/2018,Same Day,RS-19765,Roland Schwarz,Corporate,Waco,Texas,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,3,2018,Quarter1
9293,17/11/2018,Second Class,TB-21625,Trudy Brown,Consumer,Hagerstown,Maryland,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,11,2018,Quarter4
9294,28/05/2018,Standard Class,AM-10360,Alice McCarthy,Corporate,Cleveland,Ohio,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,5,2018,Quarter2
9295,28/05/2018,Standard Class,AM-10360,Alice McCarthy,Corporate,Cleveland,Ohio,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,5,2018,Quarter2
9296,18/04/2016,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,4,2016,Quarter2
9297,18/04/2016,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,2016,Quarter2
9298,18/04/2016,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,4,2016,Quarter2
9299,18/04/2016,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,4,2016,Quarter2
9300,18/04/2016,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,4,2016,Quarter2
9301,18/04/2016,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,4,2016,Quarter2
9302,18/04/2016,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,4,2016,Quarter2
9303,18/04/2016,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,4,2016,Quarter2
9304,18/04/2016,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,4,2016,Quarter2
9305,19/09/2016,Standard Class,MH-17290,Marc Harrigan,Home Office,Santa Fe,New Mexico,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.4,9,2016,Quarter3
9306,25/03/2015,Standard Class,CA-12265,Christina Anderson,Consumer,San Francisco,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,3,2015,Quarter1
9307,25/03/2015,Standard Class,CA-12265,Christina Anderson,Consumer,San Francisco,California,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,3,2015,Quarter1
9308,25/03/2015,Standard Class,CA-12265,Christina Anderson,Consumer,San Francisco,California,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,3,2015,Quarter1
9309,25/03/2015,Standard Class,CA-12265,Christina Anderson,Consumer,San Francisco,California,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,3,2015,Quarter1
9310,26/08/2017,Standard Class,KD-16615,Ken Dana,Corporate,New York City,New York,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688,8,2017,Quarter3
9311,6/3/2018,Standard Class,DW-13540,Don Weiss,Consumer,Dallas,Texas,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,3,2018,Quarter1
9312,6/3/2018,Standard Class,DW-13540,Don Weiss,Consumer,Dallas,Texas,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,3,2018,Quarter1
9313,11/11/2016,Same Day,AG-10495,Andrew Gjertsen,Corporate,Detroit,Michigan,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,11,2016,Quarter4
9314,11/11/2016,Same Day,AG-10495,Andrew Gjertsen,Corporate,Detroit,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,11,2016,Quarter4
9315,5/4/2017,Standard Class,JH-16180,Justin Hirsh,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,4,2017,Quarter2
9316,5/4/2017,Standard Class,JH-16180,Justin Hirsh,Consumer,Philadelphia,Pennsylvania,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,2017,Quarter2
9317,21/02/2018,Standard Class,DK-13090,Dave Kipp,Consumer,Carrollton,Texas,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,2,2018,Quarter1
9318,20/07/2018,Standard Class,AR-10825,Anthony Rawles,Corporate,New York City,New York,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,7,2018,Quarter3
9319,20/07/2018,Standard Class,AR-10825,Anthony Rawles,Corporate,New York City,New York,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,7,2018,Quarter3
9320,20/07/2018,Standard Class,AR-10825,Anthony Rawles,Corporate,New York City,New York,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,7,2018,Quarter3
9321,4/11/2017,Standard Class,SM-20005,Sally Matthias,Consumer,Houston,Texas,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,11,2017,Quarter4
9322,4/11/2017,Standard Class,SM-20005,Sally Matthias,Consumer,Houston,Texas,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,11,2017,Quarter4
9323,23/09/2018,Standard Class,DB-13660,Duane Benoit,Consumer,Los Angeles,California,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,9,2018,Quarter3
9324,23/09/2018,Standard Class,DB-13660,Duane Benoit,Consumer,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,9,2018,Quarter3
9325,23/09/2018,Standard Class,DB-13660,Duane Benoit,Consumer,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,9,2018,Quarter3
9326,7/9/2018,First Class,PF-19225,Phillip Flathmann,Consumer,Edmonds,Washington,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,9,2018,Quarter3
9327,7/9/2018,First Class,PF-19225,Phillip Flathmann,Consumer,Edmonds,Washington,West,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,9,2018,Quarter3
9328,7/9/2018,First Class,PF-19225,Phillip Flathmann,Consumer,Edmonds,Washington,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,9,2018,Quarter3
9329,28/11/2016,First Class,AJ-10945,Ashley Jarboe,Consumer,San Francisco,California,West,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,11,2016,Quarter4
9330,12/11/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,New York City,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,11,2016,Quarter4
9331,29/09/2017,Standard Class,ES-14080,Erin Smith,Corporate,Springfield,Oregon,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,9,2017,Quarter3
9332,11/9/2018,Second Class,SS-20410,Shahid Shariari,Consumer,Georgetown,Kentucky,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,9,2018,Quarter3
9333,11/9/2018,Second Class,SS-20410,Shahid Shariari,Consumer,Georgetown,Kentucky,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,9,2018,Quarter3
9334,1/5/2018,First Class,AG-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,5,2018,Quarter2
9335,1/5/2018,First Class,AG-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.608,5,2018,Quarter2
9336,16/09/2018,Standard Class,CY-12745,Craig Yedwab,Corporate,San Francisco,California,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,9,2018,Quarter3
9337,19/10/2015,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,10,2015,Quarter4
9338,19/10/2015,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,10,2015,Quarter4
9339,19/10/2015,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,10,2015,Quarter4
9340,19/10/2015,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,10,2015,Quarter4
9341,19/10/2015,Second Class,RP-19270,Rachel Payne,Corporate,San Francisco,California,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,10,2015,Quarter4
9342,13/03/2017,Standard Class,DB-13360,Dennis Bolton,Home Office,Riverside,California,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,3,2017,Quarter1
9343,17/02/2018,First Class,CK-12325,Christine Kargatis,Home Office,Troy,Ohio,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,2,2018,Quarter1
9344,17/02/2018,First Class,CK-12325,Christine Kargatis,Home Office,Troy,Ohio,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,2,2018,Quarter1
9345,17/02/2018,First Class,CK-12325,Christine Kargatis,Home Office,Troy,Ohio,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.594,2,2018,Quarter1
9346,17/02/2018,First Class,CK-12325,Christine Kargatis,Home Office,Troy,Ohio,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.144,2,2018,Quarter1
9347,17/02/2018,First Class,CK-12325,Christine Kargatis,Home Office,Troy,Ohio,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,2,2018,Quarter1
9348,22/12/2017,Standard Class,DN-13690,Duane Noonan,Consumer,Moreno Valley,California,West,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,12,2017,Quarter4
9349,22/12/2017,Standard Class,DN-13690,Duane Noonan,Consumer,Moreno Valley,California,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,12,2017,Quarter4
9350,23/09/2017,Standard Class,DP-13105,Dave Poirier,Corporate,Seattle,Washington,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,9,2017,Quarter3
9351,23/09/2017,Standard Class,DP-13105,Dave Poirier,Corporate,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,9,2017,Quarter3
9352,24/09/2018,First Class,RO-19780,Rose O'Brian,Consumer,Chicago,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,9,2018,Quarter3
9353,24/09/2018,First Class,RO-19780,Rose O'Brian,Consumer,Chicago,Illinois,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,9,2018,Quarter3
9354,1/12/2016,Standard Class,MA-17560,Matt Abelman,Home Office,Jackson,Michigan,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,12,2016,Quarter4
9355,1/12/2016,Standard Class,MA-17560,Matt Abelman,Home Office,Jackson,Michigan,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64,12,2016,Quarter4
9356,1/12/2016,Standard Class,MA-17560,Matt Abelman,Home Office,Jackson,Michigan,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,12,2016,Quarter4
