RowID,OrderID,OrderDate,ShipDate,CustomerName,CustomerID,TotalCost,Frequency
4287,CA-2015-151946,2015-06-04,2015-06-09,Bobby Trafton,BT-11440,440.05,4
4288,CA-2018-123624,2018-11-13,2018-11-17,Sanjit Engle,SE-20110,82.95,1
4289,CA-2017-146437,2017-01-28,2017-02-01,Henry Goldwyn,HG-14965,39.68,1
4290,CA-2017-138233,2017-11-09,2017-11-14,Philip Fox,PF-19165,479.97,1
4291,CA-2017-165918,2017-09-10,2017-09-14,Bryan Davis,BD-11770,143.24,4
4292,CA-2018-117513,2018-03-03,2018-03-08,Bill Tyler,BT-11395,399.672,1
4293,CA-2018-132437,2018-09-08,2018-09-13,Eudokia Martin,EM-14095,65.12,1
4294,US-2018-119319,2018-11-06,2018-11-09,Liz Carlisle,LC-17050,30.56,1
4295,CA-2018-104318,2018-05-13,2018-05-18,Frank Hawley,FH-14275,20.768,1
4296,US-2017-114230,2017-11-27,2017-12-01,Chris McAfee,CM-12235,39.808,1
4297,CA-2016-136147,2016-11-13,2016-11-18,Fred McMath,FM-14380,233.06,2
4298,CA-2016-156118,2016-12-08,2016-12-12,Henry Goldwyn,HG-14965,15.696,1
4299,CA-2016-164084,2016-09-07,2016-09-12,Andy Gerbode,AG-10525,654.78,5
4300,CA-2017-107783,2017-07-28,2017-07-29,Olvera Toch,OT-18730,1556.69,3
4301,CA-2018-159793,2018-08-25,2018-08-29,Seth Vernon,SV-20365,130.98,1
4302,CA-2015-160094,2015-04-30,2015-05-02,Justin MacKendrick,JM-16195,1000.95,2
4303,CA-2018-151281,2018-04-27,2018-05-02,Henry MacAllister,HM-14980,139.58,1
4304,CA-2018-118346,2018-07-23,2018-07-24,Philisse Overcash,PO-19180,399.95,1
4305,CA-2015-129819,2015-12-13,2015-12-15,Kimberly Carter,KC-16675,12.39,1
4306,US-2018-148551,2018-01-12,2018-01-16,David Bremer,DB-13120,760.98,1
4307,CA-2018-147767,2018-12-02,2018-12-02,Susan Vittorini,SV-20935,67.86,1
4308,CA-2016-108259,2016-11-08,2016-11-15,Noel Staavos,NS-18640,81.13,4
4309,CA-2017-113341,2017-11-25,2017-11-29,Mark Hamilton,MH-17455,194.352,1
4310,US-2016-131842,2016-12-05,2016-12-08,Rick Reed,RR-19525,97.424,1
4311,CA-2017-164574,2017-07-29,2017-08-03,Ritsa Hightower,RH-19555,732.16,2
4312,CA-2015-142769,2015-09-13,2015-09-13,Resi Pölking,RP-19390,561.73,8
4313,CA-2017-168361,2017-06-21,2017-06-25,Ken Brennan,KB-16600,0.836,1
4314,CA-2017-153185,2017-09-03,2017-09-08,Matt Hagelstein,MH-17620,30.96,1
4315,CA-2018-124765,2018-11-25,2018-11-30,Henia Zydlo,HZ-14950,723.92,1
4316,CA-2016-131856,2016-05-12,2016-05-17,James Galang,JG-15160,769.02,3
4317,CA-2018-126634,2018-03-30,2018-04-01,Alan Barnes,AB-10165,94.2,1
4318,CA-2017-118500,2017-11-17,2017-11-18,Heather Jas,HJ-14875,49.5,1
4319,CA-2017-163951,2017-12-30,2018-01-02,Carl Jackson,CJ-11875,16.52,1
4320,CA-2017-149916,2017-12-22,2017-12-24,Emily Ducich,ED-13885,66.92,2
4321,CA-2016-158918,2016-12-20,2016-12-25,Arianne Irving,AI-10855,17.12,1
4322,US-2015-159611,2015-12-27,2016-01-01,Karl Braun,KB-16315,300.51,2
4323,CA-2018-163265,2018-02-16,2018-02-21,Joy Smith,JS-16030,705.0,5
4324,CA-2018-141705,2018-10-24,2018-10-26,Patrick O'Brill,PO-18850,517.405,1
4325,CA-2017-112739,2017-09-02,2017-09-07,Ross DeVincentis,RD-19810,168.17,2
4326,CA-2017-143805,2017-12-01,2017-12-03,Jonathan Doherty,JD-15895,2145.25,2
4327,CA-2015-133634,2015-11-05,2015-11-10,Steven Roelle,SR-20740,47.79,1
4328,CA-2018-101665,2018-11-25,2018-12-01,Tracy Zic,TZ-21580,5.16,1
4329,CA-2017-155446,2017-12-16,2017-12-23,Tanja Norvell,TN-21040,21.21,1
4330,CA-2018-137323,2018-11-14,2018-11-18,Pauline Webber,PW-19030,96.36,1
4331,CA-2017-144015,2017-06-26,2017-06-26,Adam Hart,AH-10075,262.1,3
4332,CA-2015-101427,2015-12-26,2015-12-30,Andy Yotov,AY-10555,8.016,1
4333,CA-2017-136770,2017-08-14,2017-08-18,Stephanie Phelps,SP-20650,787.04,3
4334,CA-2017-118311,2017-10-24,2017-10-28,Emily Ducich,ED-13885,450.0,1
4335,US-2015-112795,2015-08-23,2015-08-28,Corey Roper,CR-12625,19.44,1
4336,CA-2018-127096,2018-09-15,2018-09-17,Christopher Schild,CS-12400,300.904,1
4337,CA-2018-119284,2018-06-15,2018-06-20,Thomas Seio,TS-21205,2942.79,7
4338,CA-2016-133494,2016-03-01,2016-03-05,Resi Pölking,RP-19390,3.552,1
4339,CA-2017-111318,2017-07-23,2017-07-26,Ivan Liston,IL-15100,115.136,1
4340,US-2015-132745,2015-10-01,2015-10-05,Neil Französisch,NF-18475,4.71,1
4341,CA-2015-146815,2015-09-08,2015-09-13,Paul Prost,PP-18955,176.28,2
4342,CA-2015-119144,2015-11-16,2015-11-18,Justin Deggeller,JD-16150,730.85,3
4343,CA-2015-105648,2015-03-03,2015-03-07,Eva Jacobs,EJ-14155,626.352,1
4344,US-2016-145422,2016-12-03,2016-12-07,Pierre Wener,PW-19240,359.499,1
4345,CA-2018-136623,2018-07-11,2018-07-16,Tom Stivers,TS-21430,101.75,2
4346,CA-2018-121678,2018-11-16,2018-11-20,Brian Moss,BM-11650,1.824,1
4347,CA-2017-120824,2017-06-12,2017-06-16,Arthur Wiediger,AW-10930,546.61,7
4348,US-2017-135209,2017-12-29,2017-12-31,Marc Harrigan,MH-17290,62.75,2
4349,CA-2018-148145,2018-03-18,2018-03-23,Scott Williamson,SW-20275,46.2,1
4350,CA-2016-103870,2016-12-27,2016-12-31,Sung Pak,SP-20860,284.43,5
4351,CA-2016-111017,2016-07-31,2016-08-06,Steve Chapman,SC-20695,52.59,1
4352,CA-2018-116988,2018-06-27,2018-06-29,Pauline Webber,PW-19030,1433.19,3
4353,US-2015-169390,2015-02-07,2015-02-10,Chris Selesnick,CS-12250,64.96,1
4354,CA-2017-168774,2017-09-04,2017-09-09,Roy Phan,RP-19855,535.41,1
4355,CA-2018-161592,2018-04-06,2018-04-10,Charles Sheldon,CS-12175,8.1,1
4356,US-2018-131961,2018-12-08,2018-12-11,Max Jones,MJ-17740,97.24,2
4357,CA-2017-102498,2017-07-24,2017-07-25,James Galang,JG-15160,73.2,1
4358,CA-2016-113222,2016-11-09,2016-11-09,Anthony Garverick,AG-10765,10.74,1
4359,US-2016-144771,2016-10-02,2016-10-04,Chloris Kastensmidt,CK-12205,64.07,2
4360,CA-2016-162376,2016-11-22,2016-11-25,Harold Dahlen,HD-14785,77.06,2
4361,CA-2018-128076,2018-02-02,2018-02-07,Bill Overfelt,BO-11350,481.52,3
4362,US-2016-163825,2016-06-16,2016-06-19,Lena Creighton,LC-16885,3184.36,2
4363,CA-2017-105662,2017-05-05,2017-05-09,Rick Bensley,RB-19465,270.73,2
4364,CA-2018-152198,2018-09-09,2018-09-10,Joy Daniels,JD-16015,28.83,3
4365,CA-2017-114307,2017-07-22,2017-07-26,Maureen Fritzler,MF-17665,122.34,4
4366,CA-2017-159891,2017-01-31,2017-02-06,Ben Ferrer,BF-11170,1396.35,2
4367,CA-2017-112578,2017-12-29,2018-01-02,Frank Olsen,FO-14305,41.99,2
4368,CA-2016-107083,2016-11-21,2016-11-27,Brenda Bowman,BB-11545,39.61,4
4369,CA-2016-151722,2016-10-05,2016-10-09,Ivan Liston,IL-15100,288.0,1
4370,CA-2017-151148,2017-09-12,2017-09-13,Philisse Overcash,PO-19180,230.09,2
4371,CA-2018-115882,2018-09-14,2018-09-17,Dorothy Badders,DB-13555,1017.14,2
4372,CA-2016-132276,2016-02-23,2016-02-28,Lindsay Castell,LC-16960,37.78,2
4373,CA-2017-163636,2017-12-05,2017-12-09,Mike Pelletier,MP-18175,3.536,1
4374,CA-2017-102813,2017-07-02,2017-07-03,Erin Ashbrook,EA-14035,569.9,2
4375,CA-2018-135377,2018-12-13,2018-12-18,Bart Pistole,BP-11095,287.976,1
4376,CA-2016-165813,2016-03-20,2016-03-22,Bryan Mills,BM-11785,29.304,1
4377,CA-2016-133585,2016-03-01,2016-03-04,Craig Molinari,CM-12715,1283.33,2
4378,CA-2017-116911,2017-09-15,2017-09-20,Justin Deggeller,JD-16150,1148.81,2
4379,US-2018-129224,2018-03-17,2018-03-23,Ann Steele,AS-10630,4.608,1
4380,CA-2018-145765,2018-05-28,2018-06-02,Candace McMahon,CM-11815,483.48,3
4381,CA-2018-126914,2018-06-15,2018-06-19,Joe Elijah,JE-15715,776.08,2
4382,CA-2016-169572,2016-09-06,2016-09-12,Andy Gerbode,AG-10525,46.62,1
4383,CA-2018-162075,2018-03-18,2018-03-24,Thomas Thornton,TT-21220,537.544,1
4384,CA-2015-162992,2015-12-19,2015-12-21,Bart Pistole,BP-11095,832.14,4
4385,CA-2017-106397,2017-07-07,2017-07-13,Max Jones,MJ-17740,58.94,2
4386,US-2017-150140,2017-04-06,2017-04-10,Valerie Mitchum,VM-21685,1294.75,1
4387,CA-2015-116666,2015-05-08,2015-05-10,Kean Thornton,KT-16480,1799.97,1
4388,CA-2018-148992,2018-11-23,2018-11-27,Chris Selesnick,CS-12250,10.688,1
4389,CA-2017-140935,2017-11-10,2017-11-12,Aaron Bergman,AB-10015,563.94,2
4390,CA-2015-157644,2015-12-31,2016-01-01,Aaron Hawkins,AH-10030,53.67,2
4391,US-2018-100398,2018-08-19,2018-08-23,Denny Ordway,DO-13435,102.72,1
4392,CA-2017-113082,2017-09-12,2017-09-16,Matt Collister,MC-17590,40.48,1
4393,US-2018-110646,2018-10-26,2018-10-31,Jamie Frazer,JF-15190,166.69,3
4394,CA-2018-120614,2018-05-30,2018-06-04,Suzanne McNair,SM-20950,37.52,1
4395,US-2017-140172,2017-03-08,2017-03-13,Stephanie Phelps,SP-20650,221.04,2
4396,CA-2016-127754,2016-07-26,2016-07-31,Cyma Kinney,CK-12760,266.352,1
4397,CA-2016-144274,2016-11-23,2016-11-25,Pierre Wener,PW-19240,420.64,5
4398,CA-2016-142930,2016-11-28,2016-12-02,Evan Bailliet,EB-14170,335.52,1
4399,CA-2018-100622,2018-11-03,2018-11-07,Dave Kipp,DK-13090,1030.74,4
4400,CA-2018-117156,2018-03-21,2018-03-23,Ted Butterfield,TB-21055,8.856,1
4401,CA-2016-115399,2016-12-19,2016-12-22,Arthur Gainer,AG-10900,6.912,1
4402,US-2015-157847,2015-04-02,2015-04-06,Sam Craven,SC-20020,60.21,2
4403,CA-2016-115168,2016-06-05,2016-06-09,Brenda Bowman,BB-11545,10.56,1
4404,CA-2015-109680,2015-10-06,2015-10-09,Victoria Pisteka,VP-21760,386.34,1
4405,CA-2017-167983,2017-08-21,2017-08-24,Rachel Payne,RP-19270,33.44,1
4406,CA-2016-145324,2016-11-15,2016-11-19,Duane Huffman,DH-13675,39.96,1
4407,CA-2016-153423,2016-06-22,2016-06-27,Shaun Weien,SW-20455,1217.568,1
4408,US-2018-132675,2018-09-24,2018-09-28,Karen Ferguson,KF-16285,148.16,5
4409,CA-2015-153808,2015-04-06,2015-04-10,Frank Hawley,FH-14275,436.49,3
4410,US-2017-112396,2017-02-09,2017-02-13,Justin Ritter,JR-16210,121.83,2
4411,CA-2015-141173,2015-11-18,2015-11-20,Julie Creighton,JC-16105,67.15,1
4412,CA-2018-156664,2018-12-18,2018-12-23,Beth Paige,BP-11290,233.53,4
4413,CA-2016-140718,2016-07-02,2016-07-04,Frank Atkinson,FA-14230,246.36,4
4414,CA-2015-119977,2015-10-08,2015-10-13,Duane Noonan,DN-13690,123.92,1
4415,US-2016-115343,2016-09-22,2016-09-25,Frank Olsen,FO-14305,673.58,2
4416,CA-2018-163671,2018-12-24,2018-12-30,Dave Poirier,DP-13105,21.312,1
4417,CA-2018-135909,2018-10-13,2018-10-20,Jane Waco,JW-15220,5325.88,3
4418,US-2018-114356,2018-08-20,2018-08-26,Tonja Turnell,TT-21460,35.96,1
4419,CA-2016-125934,2016-09-11,2016-09-18,Skye Norling,SN-20560,399.49,5
4420,CA-2016-158148,2016-12-20,2016-12-26,John Murray,JM-15865,36.27,1
4421,CA-2015-120411,2015-09-20,2015-09-23,Sarah Brown,SB-20185,504.55,2
4422,CA-2017-158260,2017-11-04,2017-11-08,Cindy Chapman,CC-12475,686.4,1
4423,CA-2018-101805,2018-12-01,2018-12-06,Sally Hughsby,SH-19975,627.84,3
4424,US-2015-105137,2015-10-10,2015-10-10,Richard Bierner,RB-19435,120.26,2
4425,CA-2018-142489,2018-11-14,2018-11-16,Toby Carlisle,TC-21295,21.99,1
4426,US-2017-141264,2017-08-13,2017-08-19,Carol Triggs,CT-11995,244.3,2
4427,CA-2018-126928,2018-09-17,2018-09-23,Gary Zandusky,GZ-14470,514.05,2
4428,US-2016-107944,2016-03-23,2016-03-25,Alice McCarthy,AM-10360,432.69,2
4429,CA-2017-135594,2017-06-30,2017-07-03,Adrian Hane,AH-10120,50.12,1
4430,US-2018-115252,2018-10-20,2018-10-25,Muhammed Yedwab,MY-18295,30.34,2
4431,CA-2015-107398,2015-08-25,2015-08-30,Brendan Sweed,BS-11590,30.25,3
4432,CA-2015-169642,2015-07-27,2015-07-30,Barry Blumstein,BB-10990,276.28,1
4433,CA-2018-103968,2018-12-01,2018-12-07,Max Ludwig,ML-17755,629.64,1
4434,CA-2017-147256,2017-10-17,2017-10-21,Frank Carlisle,FC-14245,2377.56,2
4435,CA-2017-162159,2017-09-16,2017-09-18,Corey Roper,CR-12625,121.78,1
4436,CA-2016-111038,2016-12-01,2016-12-06,Lindsay Castell,LC-16960,2676.672,1
4437,CA-2015-124723,2015-08-05,2015-08-12,Gary Zandusky,GZ-14470,489.23,1
4438,CA-2017-167241,2017-08-15,2017-08-22,Bill Donatelli,BD-11320,533.09,4
4439,CA-2016-163237,2016-08-07,2016-08-09,Eudokia Martin,EM-14095,520.03,2
4440,CA-2017-150483,2017-05-31,2017-06-04,Beth Paige,BP-11290,252.01,4
4441,US-2017-126431,2017-07-01,2017-07-01,Stephanie Ulpright,SU-20665,136.43,3
4442,CA-2017-139934,2017-12-18,2017-12-20,Andy Yotov,AY-10555,66.976,1
4443,CA-2016-109603,2016-01-26,2016-02-01,Elizabeth Moffitt,EM-13825,182.72,1
4444,CA-2018-160661,2018-10-28,2018-11-01,Sue Ann Reed,SA-20830,21.93,1
4445,CA-2018-102610,2018-11-04,2018-11-08,Christina Anderson,CA-12265,248.39,4
4446,US-2017-144057,2017-05-09,2017-05-13,Cynthia Voltz,CV-12805,1013.79,5
4447,CA-2015-160276,2015-04-02,2015-04-08,Anna Häberlin,AH-10690,177.68,1
4448,CA-2015-132983,2015-04-28,2015-05-03,David Smith,DS-13180,159.98,1
4449,CA-2017-145709,2017-10-04,2017-10-08,Anna Häberlin,AH-10690,64.25,2
4450,CA-2018-133928,2018-06-11,2018-06-17,Zuschuss Carroll,ZC-21910,4.572,1
4451,CA-2017-168032,2017-01-30,2017-02-03,David Flashing,DF-13135,2067.8,3
4452,CA-2016-143616,2016-09-27,2016-09-29,Saphhira Shifley,SS-20140,99.2,1
4453,US-2016-168704,2016-04-13,2016-04-17,Frank Preis,FP-14320,1061.33,3
4454,CA-2018-143252,2018-12-18,2018-12-24,Harold Engle,HE-14800,129.29,2
4455,CA-2017-102134,2017-03-14,2017-03-19,Sibella Parks,SP-20545,16.74,1
4456,CA-2018-130036,2018-08-27,2018-08-27,Ben Peterman,BP-11185,1132.56,2
4457,CA-2016-134117,2016-12-17,2016-12-19,Paul Gonzalez,PG-18895,450.19,4
4458,CA-2015-130918,2015-08-22,2015-08-24,Jeremy Pistek,JP-15520,7.632,1
4459,CA-2017-159023,2017-11-03,2017-11-05,Natalie Webber,NW-18400,184.15,2
4460,CA-2018-111717,2018-10-10,2018-10-16,Scot Wooten,SW-20245,239.358,1
4461,CA-2015-154592,2015-12-07,2015-12-08,Erica Hernandez,EH-14005,164.88,1
4462,CA-2015-128622,2015-11-15,2015-11-17,Scott Cohen,SC-20260,10.95,1
4463,CA-2018-148355,2018-12-24,2018-12-28,Nick Crebassa,NC-18535,31.74,2
4464,CA-2015-132913,2015-12-24,2015-12-26,Adam Shillingsburg,AS-10090,13.97,1
4465,CA-2018-150910,2018-12-22,2018-12-28,Jack Lebron,JL-15130,1090.35,5
4466,CA-2015-156790,2015-08-08,2015-08-10,Vivek Gonzalez,VG-21790,155.456,1
4467,CA-2015-126480,2015-09-20,2015-09-24,Henry Goldwyn,HG-14965,8.56,1
4468,CA-2018-105620,2018-12-25,2018-12-28,Jennifer Halladay,JH-15430,141.0,2
4469,CA-2018-150266,2018-11-25,2018-11-30,Rose O'Brian,RO-19780,1240.42,4
4470,CA-2017-157280,2017-11-05,2017-11-07,Liz Willingham,LW-17125,1120.73,3
4471,CA-2018-106691,2018-11-06,2018-11-12,Christopher Conant,CC-12370,1.248,1
4472,CA-2017-134180,2017-11-03,2017-11-07,Julie Prescott,JP-16135,542.16,2
4473,CA-2015-166730,2015-12-30,2016-01-01,Dorothy Dickinson,DD-13570,39.128,1
4474,CA-2018-157469,2018-12-02,2018-12-07,Erin Smith,ES-14080,170.92,2
4475,CA-2018-122308,2018-03-24,2018-03-28,Mark Van Huff,MV-17485,271.764,1
4476,US-2015-149034,2015-11-19,2015-11-21,Ruben Dartt,RD-19900,47.496,1
4477,CA-2018-159226,2018-04-25,2018-04-27,Rob Lucas,RL-19615,344.981,1
4478,CA-2018-156622,2018-11-23,2018-11-26,Jennifer Patt,JP-15460,248.48,4
4479,CA-2015-119529,2015-11-03,2015-11-05,Denise Monton,DM-13345,5.76,1
4480,CA-2016-150413,2016-10-19,2016-10-24,Cari Schnelling,CS-11860,1.72,1
4481,CA-2015-108182,2015-02-06,2015-02-10,Delfina Latchford,DL-13315,8.952,1
4482,CA-2017-110898,2017-03-06,2017-03-12,Lena Cacioppo,LC-16870,309.08,4
4483,CA-2016-123092,2016-12-03,2016-12-07,Jack Garza,JG-15115,288.84,4
4484,US-2016-128587,2016-12-24,2016-12-30,Harry Marie,HM-14860,4909.61,2
4485,US-2018-139577,2018-10-01,2018-10-06,Tanja Norvell,TN-21040,104.75,1
4486,CA-2018-159100,2018-10-16,2018-10-21,Victoria Pisteka,VP-21760,1893.79,2
4487,CA-2015-109043,2015-08-15,2015-08-17,Christine Sundaresam,CS-12355,243.6,2
4488,US-2018-116491,2018-11-11,2018-11-13,Patrick Gardner,PG-18820,35.184,1
4489,CA-2018-122763,2018-03-20,2018-03-20,Harry Greene,HG-14845,330.77,2
4490,CA-2018-137785,2018-05-13,2018-05-17,Mick Hernandez,MH-18115,458.43,1
4491,CA-2015-133389,2015-06-22,2015-06-22,Toby Braunhardt,TB-21280,8.226,1
4492,CA-2015-103807,2015-12-02,2015-12-09,Elizabeth Moffitt,EM-13825,21.19,2
4493,CA-2016-102855,2016-04-05,2016-04-06,Jennifer Ferguson,JF-15415,263.78,2
4494,CA-2018-107825,2018-11-18,2018-11-18,Nona Balk,NB-18655,143.48,4
4495,CA-2018-106047,2018-07-12,2018-07-18,Cari Schnelling,CS-11860,3.816,1
4496,CA-2018-127803,2018-05-19,2018-05-23,Neil Ducich,ND-18460,26.16,1
4497,CA-2016-137071,2016-12-20,2016-12-21,Emily Ducich,ED-13885,100.8,1
4498,CA-2017-121447,2017-02-21,2017-02-22,Erin Ashbrook,EA-14035,135.8,1
4499,CA-2018-143084,2018-03-18,2018-03-22,Barry Pond,BP-11050,33.3,2
4500,CA-2017-131639,2017-12-17,2017-12-23,Noel Staavos,NS-18640,24.9,2
4501,CA-2017-161361,2017-03-26,2017-03-28,Mark Van Huff,MV-17485,34.68,2
4502,CA-2015-100706,2015-12-16,2015-12-18,Laurel Elliston,LE-16810,129.44,2
4503,CA-2016-129525,2016-11-15,2016-11-20,Victoria Pisteka,VP-21760,166.92,1
4504,US-2017-141880,2017-08-22,2017-08-23,Tony Chapman,TC-21475,98.328,1
4505,CA-2016-165799,2016-06-29,2016-07-02,Sheri Gordon,SG-20470,117.882,1
4506,CA-2017-102127,2017-06-26,2017-07-02,Victoria Pisteka,VP-21760,198.67,3
4507,US-2017-152415,2017-09-17,2017-09-22,Patrick O'Donnell,PO-18865,206.64,2
4508,CA-2015-138198,2015-07-18,2015-07-23,Jack Lebron,JL-15130,13.904,1
4509,CA-2018-128041,2018-09-01,2018-09-01,Rick Wilson,RW-19540,598.16,2
4510,CA-2018-105823,2018-06-22,2018-06-26,Rick Bensley,RB-19465,487.96,1
4511,CA-2015-152268,2015-09-02,2015-09-07,Sanjit Chand,SC-20095,1793.98,1
4512,CA-2016-148873,2016-10-01,2016-10-05,Eric Murdock,EM-13960,111.76,2
4513,CA-2016-166492,2016-04-07,2016-04-10,Resi Pölking,RP-19390,48.5,2
4514,CA-2018-157420,2018-11-21,2018-11-21,Henia Zydlo,HZ-14950,55.176,1
4515,CA-2017-117121,2017-12-17,2017-12-21,Adrian Barton,AB-10105,9892.74,1
4516,CA-2015-138177,2015-09-19,2015-09-24,Neil Ducich,ND-18460,73.915,1
4517,CA-2015-114335,2015-09-28,2015-10-03,Xylona Preis,XP-21865,337.088,1
4518,CA-2016-168760,2016-09-22,2016-09-26,Muhammed MacIntyre,MM-18280,61.44,1
4519,CA-2017-168830,2017-11-07,2017-11-13,Marina Lichtenstein,ML-17395,479.97,1
4520,CA-2018-137463,2018-12-16,2018-12-20,Kalyca Meade,KM-16225,420.23,5
4521,CA-2015-124513,2015-09-21,2015-09-25,Sara Luxemburg,SL-20155,66.03,1
4522,CA-2016-165554,2016-05-18,2016-05-22,Anthony Jacobs,AJ-10780,10.86,1
4523,CA-2015-141838,2015-03-26,2015-03-31,Damala Kotsonis,DK-12835,60.08,3
4524,CA-2018-117009,2018-09-22,2018-09-28,Berenike Kampe,BK-11260,21.96,1
4525,CA-2016-128993,2016-09-12,2016-09-17,Craig Carreira,CC-12670,21.98,1
4526,CA-2016-160227,2016-11-02,2016-11-04,Emily Ducich,ED-13885,2621.322,1
4527,CA-2016-149097,2016-10-20,2016-10-24,Stewart Visinsky,SV-20785,439.54,2
4528,CA-2017-132304,2017-06-14,2017-06-18,Anthony Rawles,AR-10825,1115.17,1
4529,CA-2016-136420,2016-11-20,2016-11-21,Chris Selesnick,CS-12250,139.82,2
4530,CA-2017-101623,2017-02-28,2017-03-06,Rick Reed,RR-19525,36.48,1
4531,US-2015-151015,2015-10-14,2015-10-20,Bradley Drucker,BD-11500,344.28,3
4532,CA-2018-152968,2018-05-26,2018-05-30,Bryan Mills,BM-11785,23.08,1
4533,CA-2017-150077,2017-02-04,2017-02-10,Maribeth Schnelling,MS-17365,90.48,1
4534,CA-2017-106278,2017-09-02,2017-09-05,Becky Martin,BM-11140,281.92,2
4535,CA-2018-147550,2018-12-04,2018-12-05,Katrina Edelman,KE-16420,11.352,1
4536,CA-2016-136105,2016-06-12,2016-06-16,Sam Zeldin,SZ-20035,24.56,1
4537,CA-2017-142524,2017-09-04,2017-09-08,Mick Brown,MB-18085,296.51,2
4538,CA-2015-136336,2015-04-21,2015-04-26,Dorothy Badders,DB-13555,828.84,1
4539,US-2016-136259,2016-11-05,2016-11-08,Christy Brittain,CB-12415,34.42,2
4540,US-2015-124625,2015-11-03,2015-11-07,Stephanie Phelps,SP-20650,89.97,1
4541,CA-2017-108105,2017-02-16,2017-02-23,Giulietta Weimer,GW-14605,323.88,2
4542,CA-2018-166898,2018-09-11,2018-09-13,Ken Heidel,KH-16630,163.39,2
4543,CA-2018-169005,2018-11-02,2018-11-06,Barry Gonzalez,BG-11035,5.56,1
4544,CA-2016-104038,2016-02-06,2016-02-08,Lori Olson,LO-17170,176.63,2
4545,CA-2017-126102,2017-09-10,2017-09-12,Dianna Vittorini,DV-13465,276.784,1
4546,CA-2017-143406,2017-09-26,2017-09-30,Lisa Ryan,LR-17035,548.0,2
4547,CA-2016-150308,2016-12-15,2016-12-20,Rick Reed,RR-19525,246.168,1
4548,CA-2017-131093,2017-09-17,2017-09-20,Troy Staebel,TS-21610,295.4,1
4549,US-2018-148831,2018-10-13,2018-10-15,Alan Hwang,AH-10210,348.56,1
4550,CA-2016-162950,2016-06-28,2016-07-03,Dorothy Wardle,DW-13585,498.49,2
4551,US-2016-132836,2016-06-01,2016-06-05,Ashley Jarboe,AJ-10945,774.47,4
4552,US-2015-158365,2015-04-12,2015-04-17,Stewart Visinsky,SV-20785,32.4,1
4553,CA-2018-152933,2018-10-12,2018-10-16,Matthew Grinstein,MG-17650,1171.79,3
4554,CA-2016-163181,2016-11-07,2016-11-12,Adrian Barton,AB-10105,671.0,6
4555,CA-2016-132941,2016-05-25,2016-05-28,Muhammed MacIntyre,MM-18280,262.72,3
4556,CA-2015-132010,2015-10-13,2015-10-15,Michelle Arnett,MA-17995,389.74,4
4557,CA-2017-135461,2017-02-07,2017-02-10,Erica Bern,EB-13975,623.96,1
4558,CA-2018-153045,2018-01-19,2018-01-24,Neola Schneider,NS-18505,1370.54,4
4559,US-2017-155971,2017-06-06,2017-06-12,Ross Baird,RB-19795,121.95,2
4560,CA-2018-122007,2018-03-18,2018-03-20,Jason Klamczynski,JK-15325,90.86,1
4561,CA-2018-162250,2018-11-24,2018-11-24,Patrick Ryan,PR-18880,7.78,1
4562,US-2017-158288,2017-11-26,2017-11-28,Eric Hoffmann,EH-13945,78.759,1
4563,CA-2017-128916,2017-08-18,2017-08-20,Matt Abelman,MA-17560,14.9,2
4564,CA-2016-157028,2016-11-28,2016-12-03,Michelle Arnett,MA-17995,8.28,1
4565,CA-2018-112473,2018-05-25,2018-06-01,Jeremy Lonsdale,JL-15505,50.136,1
4566,US-2018-147655,2018-09-04,2018-09-05,Aaron Smayling,AS-10045,88.074,1
4567,CA-2017-130911,2017-03-24,2017-03-26,Dan Campbell,DC-12850,320.13,2
4568,CA-2018-100055,2018-05-28,2018-06-01,Michael Dominguez,MD-17860,152.59,2
4569,CA-2016-157805,2016-08-31,2016-09-04,Rick Huthwaite,RH-19510,555.96,1
4570,CA-2017-124254,2017-04-12,2017-04-17,Thomas Boland,TB-21175,191.81,3
4571,CA-2015-123400,2015-02-02,2015-02-09,Eric Barreto,EB-13930,199.3,2
4572,CA-2015-106971,2015-09-02,2015-09-08,Bryan Mills,BM-11785,475.944,1
4573,CA-2018-123029,2018-09-30,2018-10-02,Bradley Talbott,BT-11530,159.98,1
4574,CA-2017-139409,2017-09-05,2017-09-07,Fred Wasserman,FW-14395,43.6,1
4575,US-2018-166688,2018-05-20,2018-05-26,Rick Duston,RD-19480,1196.32,3
4576,CA-2016-126970,2016-09-20,2016-09-24,Theone Pippenger,TP-21130,2.808,1
4577,US-2017-165505,2017-01-23,2017-01-27,Claudia Bergmann,CB-12535,1672.31,3
4578,US-2015-157070,2015-06-01,2015-06-06,Quincy Jones,QJ-19255,204.08,2
4579,US-2016-106873,2016-09-24,2016-09-29,Kunst Miller,KM-16720,54.24,3
4580,CA-2017-132990,2017-08-01,2017-08-03,Khloe Miller,KM-16660,19.312,1
4581,CA-2015-102645,2015-01-23,2015-01-28,Ionia McGrath,IM-15055,40.08,1
4582,CA-2015-134215,2015-08-04,2015-08-08,Marina Lichtenstein,ML-17395,617.12,3
4583,CA-2017-118934,2017-08-09,2017-08-14,Gary Hansen,GH-14410,16.22,2
4584,CA-2017-160108,2017-12-08,2017-12-12,Arthur Gainer,AG-10900,1085.87,2
4585,CA-2016-164007,2016-06-08,2016-06-12,Maureen Gnade,MG-17695,145.5,2
